split,filename,segment_idx,start_time_sec,end_time_sec,subject_id
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,99,198,200,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,100,200,202,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,101,202,204,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,102,204,206,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,103,206,208,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,104,208,210,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,105,210,212,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,106,212,214,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,107,214,216,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,108,216,218,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,109,218,220,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,110,220,222,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,111,222,224,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,112,224,226,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,113,226,228,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,114,228,230,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,115,230,232,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,116,232,234,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,117,234,236,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,118,236,238,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,119,238,240,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,120,240,242,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,121,242,244,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,122,244,246,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,123,246,248,S0032
train,G_S0032_M3_E4_R5_nan_raw_ref.mat,124,248,250,S0032
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,0,0,2,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,1,2,4,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,2,4,6,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,3,6,8,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,4,8,10,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,5,10,12,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,6,12,14,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,7,14,16,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,8,16,18,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,9,18,20,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,10,20,22,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,11,22,24,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,12,24,26,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,13,26,28,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,14,28,30,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,15,30,32,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,16,32,34,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,17,34,36,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,18,36,38,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,19,38,40,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,20,40,42,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,21,42,44,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,22,44,46,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,23,46,48,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,24,48,50,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,25,50,52,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,26,52,54,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,27,54,56,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,28,56,58,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,29,58,60,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,30,60,62,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,31,62,64,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,32,64,66,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,33,66,68,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,34,68,70,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,35,70,72,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,36,72,74,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,37,74,76,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,38,76,78,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,39,78,80,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,40,80,82,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,41,82,84,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,42,84,86,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,43,86,88,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,44,88,90,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,45,90,92,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,46,92,94,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,47,94,96,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,48,96,98,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,49,98,100,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,50,100,102,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,51,102,104,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,52,104,106,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,53,106,108,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,54,108,110,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,55,110,112,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,56,112,114,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,57,114,116,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,58,116,118,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,59,118,120,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,60,120,122,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,61,122,124,S0343
train,G_S0343_M1_E4_R5_N2_raw_ref.mat,62,124,126,S0343
train,G_S0071_M3_E5_R4_W_raw_ref.mat,0,0,2,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,1,2,4,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,2,4,6,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,3,6,8,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,4,8,10,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,5,10,12,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,6,12,14,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,7,14,16,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,8,16,18,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,9,18,20,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,10,20,22,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,11,22,24,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,12,24,26,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,13,26,28,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,14,28,30,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,15,30,32,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,16,32,34,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,17,34,36,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,18,36,38,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,19,38,40,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,20,40,42,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,21,42,44,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,22,44,46,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,23,46,48,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,24,48,50,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,25,50,52,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,26,52,54,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,27,54,56,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,28,56,58,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,29,58,60,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,30,60,62,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,31,62,64,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,32,64,66,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,33,66,68,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,34,68,70,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,35,70,72,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,36,72,74,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,37,74,76,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,38,76,78,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,39,78,80,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,40,80,82,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,41,82,84,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,42,84,86,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,43,86,88,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,44,88,90,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,45,90,92,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,46,92,94,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,47,94,96,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,48,96,98,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,49,98,100,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,50,100,102,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,51,102,104,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,52,104,106,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,53,106,108,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,54,108,110,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,55,110,112,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,56,112,114,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,57,114,116,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,58,116,118,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,59,118,120,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,60,120,122,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,61,122,124,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,62,124,126,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,63,126,128,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,64,128,130,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,65,130,132,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,66,132,134,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,67,134,136,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,68,136,138,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,69,138,140,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,70,140,142,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,71,142,144,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,72,144,146,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,73,146,148,S0071
train,G_S0071_M3_E5_R4_W_raw_ref.mat,74,148,150,S0071
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,0,0,2,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,1,2,4,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,2,4,6,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,3,6,8,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,4,8,10,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,5,10,12,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,6,12,14,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,7,14,16,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,8,16,18,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,9,18,20,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,10,20,22,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,11,22,24,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,12,24,26,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,13,26,28,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,14,28,30,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,15,30,32,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,16,32,34,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,17,34,36,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,18,36,38,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,19,38,40,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,20,40,42,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,21,42,44,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,22,44,46,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,23,46,48,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,24,48,50,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,25,50,52,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,26,52,54,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,27,54,56,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,28,56,58,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,29,58,60,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,30,60,62,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,31,62,64,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,32,64,66,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,33,66,68,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,34,68,70,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,35,70,72,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,36,72,74,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,37,74,76,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,38,76,78,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,39,78,80,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,40,80,82,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,41,82,84,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,42,84,86,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,43,86,88,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,44,88,90,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,45,90,92,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,46,92,94,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,47,94,96,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,48,96,98,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,49,98,100,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,50,100,102,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,51,102,104,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,52,104,106,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,53,106,108,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,54,108,110,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,55,110,112,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,56,112,114,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,57,114,116,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,58,116,118,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,59,118,120,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,60,120,122,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,61,122,124,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,62,124,126,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,63,126,128,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,64,128,130,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,65,130,132,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,66,132,134,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,67,134,136,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,68,136,138,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,69,138,140,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,70,140,142,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,71,142,144,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,72,144,146,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,73,146,148,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,74,148,150,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,75,150,152,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,76,152,154,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,77,154,156,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,78,156,158,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,79,158,160,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,80,160,162,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,81,162,164,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,82,164,166,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,83,166,168,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,84,168,170,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,85,170,172,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,86,172,174,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,87,174,176,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,88,176,178,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,89,178,180,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,90,180,182,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,91,182,184,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,92,184,186,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,93,186,188,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,94,188,190,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,95,190,192,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,96,192,194,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,97,194,196,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,98,196,198,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,99,198,200,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,100,200,202,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,101,202,204,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,102,204,206,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,103,206,208,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,104,208,210,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,105,210,212,S0392
train,G_S0392_M1_E5_R14_N2_raw_ref.mat,106,212,214,S0392
train,G_S0242_M1_E2_R5_W_raw_ref.mat,0,0,2,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,1,2,4,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,2,4,6,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,3,6,8,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,4,8,10,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,5,10,12,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,6,12,14,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,7,14,16,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,8,16,18,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,9,18,20,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,10,20,22,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,11,22,24,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,12,24,26,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,13,26,28,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,14,28,30,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,15,30,32,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,16,32,34,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,17,34,36,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,18,36,38,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,19,38,40,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,20,40,42,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,21,42,44,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,22,44,46,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,23,46,48,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,24,48,50,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,25,50,52,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,26,52,54,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,27,54,56,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,28,56,58,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,29,58,60,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,30,60,62,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,31,62,64,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,32,64,66,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,33,66,68,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,34,68,70,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,35,70,72,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,36,72,74,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,37,74,76,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,38,76,78,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,39,78,80,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,40,80,82,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,41,82,84,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,42,84,86,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,43,86,88,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,44,88,90,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,45,90,92,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,46,92,94,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,47,94,96,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,48,96,98,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,49,98,100,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,50,100,102,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,51,102,104,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,52,104,106,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,53,106,108,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,54,108,110,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,55,110,112,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,56,112,114,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,57,114,116,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,58,116,118,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,59,118,120,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,60,120,122,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,61,122,124,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,62,124,126,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,63,126,128,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,64,128,130,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,65,130,132,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,66,132,134,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,67,134,136,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,68,136,138,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,69,138,140,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,70,140,142,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,71,142,144,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,72,144,146,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,73,146,148,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,74,148,150,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,75,150,152,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,76,152,154,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,77,154,156,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,78,156,158,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,79,158,160,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,80,160,162,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,81,162,164,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,82,164,166,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,83,166,168,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,84,168,170,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,85,170,172,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,86,172,174,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,87,174,176,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,88,176,178,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,89,178,180,S0242
train,G_S0242_M1_E2_R5_W_raw_ref.mat,90,180,182,S0242
